ds,y
2018-07-10 13:54:14,352.61
2018-07-10 13:59:43,169.03
2018-07-10 14:05:53,332.6
2018-07-10 14:29:23,169.3
2018-07-10 14:31:41,58.33
2018-07-10 14:37:30,1470.9
2018-07-10 14:41:22,310.5
2018-07-10 14:49:27,335.82
2018-07-10 14:50:59,63
2018-07-10 14:51:40,51.27
2018-07-10 14:55:15,331.48
2018-07-10 14:56:42,258.57
2018-07-10 15:07:15,249.83
2018-07-10 15:08:54,32.66
2018-07-10 15:08:54,115
2018-07-10 15:26:07,84.73
2018-07-10 15:33:31,261.95
2018-07-10 15:43:01,436.91
2018-07-10 15:47:15,50.35
2018-07-10 16:00:51,429.8
2018-07-10 16:08:55,871.1
2018-07-10 16:24:21,425.11
2018-07-10 16:31:45,445.76
2018-07-10 16:34:43,180.87
2018-07-10 16:34:55,90.3
2018-07-10 16:53:01,317.24
2018-07-10 16:55:08,370.58
2018-07-10 17:05:11,411.47
2018-07-10 17:16:33,3782.95
2018-07-10 17:22:37,506.69
2018-07-10 17:25:18,270.92
2018-07-10 17:45:13,112.98
2018-07-10 17:47:51,513.41
2018-07-10 17:49:08,205.09
2018-07-10 17:49:44,513.15
2018-07-10 17:52:57,286.14
2018-07-10 18:01:12,428.24
2018-07-10 18:10:30,56.07
2018-07-10 18:13:28,122.61
2018-07-10 18:14:47,159
2018-07-10 18:22:19,211.42
2018-07-10 18:35:18,3.2
2018-07-10 18:35:18,61.5
2018-07-10 18:35:18,164.84
2018-07-10 18:39:14,1430.09
2018-07-10 18:46:09,87.26
2018-07-10 18:54:07,324.74
2018-07-10 18:55:39,765.81
2018-07-10 19:00:04,194.56
2018-07-10 19:51:24,91.91
2018-07-10 19:51:58,268.89
2018-07-10 20:01:59,178.6
2018-07-10 20:06:29,119.9
2018-07-10 20:08:33,34.71
2018-07-10 20:08:33,255.88
2018-07-10 20:08:33,255.9
2018-07-10 20:11:43,1158.67
2018-07-10 20:12:39,475.46
2018-07-10 20:13:19,228.57
2018-07-10 20:25:09,560.17
2018-07-10 20:26:08,816.57
2018-07-10 20:36:54,201.55
2018-07-10 20:40:26,51.38
2018-07-10 20:40:26,756.75
2018-07-10 20:53:38,3997.79
2018-07-10 21:00:45,460.05
2018-07-10 21:22:55,44.6
2018-07-10 21:49:39,750.67
2018-07-10 22:00:56,320.25
2018-07-10 22:11:58,389.25
2018-07-10 22:18:36,791.84
2018-07-10 22:19:07,74.36
2018-07-10 22:26:37,477.25
2018-07-10 22:34:38,789.18
2018-07-10 22:49:27,168.34
2018-07-10 23:16:46,92.39
2018-07-10 23:41:08,203.53
2018-07-10 23:42:30,215.88
2018-07-10 23:46:28,479.69
2018-07-10 23:57:20,103.45
2018-07-11 00:13:33,192.79
2018-07-11 00:17:44,608.4
2018-07-11 00:47:20,325.11
2018-07-11 00:47:24,87.77
2018-07-11 01:12:39,99.27
2018-07-11 01:50:33,143.24
2018-07-11 01:56:33,236.74
2018-07-11 07:33:11,212.34
2018-07-11 07:33:55,102.28
2018-07-11 08:13:31,97.82
2018-07-11 08:17:08,255.6
2018-07-11 08:53:14,341.37
2018-07-11 08:54:29,451.17
2018-07-11 08:56:54,497.72
2018-07-11 08:57:31,217.9
2018-07-11 09:02:55,82.43
2018-07-11 09:20:53,351.76
2018-07-11 09:41:14,115.74
2018-07-11 10:01:37,424.33
2018-07-11 10:10:01,1980.85
2018-07-11 10:12:08,232.92
2018-07-11 10:13:01,142.58
2018-07-11 10:31:06,493.88
2018-07-11 10:33:27,463.84
2018-07-11 10:34:33,210.77
2018-07-11 10:36:06,1159.29
2018-07-11 10:42:34,109.11
2018-07-11 10:46:20,488.18
2018-07-11 10:49:57,560.42
2018-07-11 11:01:02,593.54
2018-07-11 11:08:40,157.32
2018-07-11 11:17:36,50.12
2018-07-11 11:18:33,258.38
2018-07-11 11:35:15,131.95
2018-07-11 11:37:18,284.03
2018-07-11 11:44:54,119.39
2018-07-11 11:52:08,74.57
2018-07-11 11:55:22,229.2
2018-07-11 11:55:56,74.13
2018-07-11 12:00:06,240.86
2018-07-11 12:02:12,192.58
2018-07-11 13:32:28,160.29
2018-07-11 13:32:41,555.8
2018-07-11 13:32:53,319.61
2018-07-11 13:33:21,414.85
2018-07-11 13:33:30,460.76
2018-07-11 13:33:45,135.91
2018-07-11 13:34:29,210.52
2018-07-11 13:35:13,411.1
2018-07-11 13:36:57,343.53
2018-07-11 13:48:12,72.06
2018-07-11 13:58:44,249.55
2018-07-11 14:03:07,270.92
2018-07-11 14:07:30,264.06
2018-07-11 14:07:47,1277.49
2018-07-11 14:19:04,155.23
2018-07-11 14:38:31,80.2
2018-07-11 14:53:03,333.43
2018-07-11 14:55:56,448.22
2018-07-11 15:03:35,176.13
2018-07-11 15:28:16,37.7
2018-07-11 15:39:55,1314.01
2018-07-11 15:45:51,181.54
2018-07-11 15:50:00,189.22
2018-07-11 16:02:22,2473.03
2018-07-11 16:05:35,74.36
2018-07-11 16:07:05,549.79
2018-07-11 16:45:59,903.58
2018-07-11 16:51:27,499.61
2018-07-11 16:51:31,63.02
2018-07-11 16:54:04,116.68
2018-07-11 16:56:46,69.3
2018-07-11 17:17:37,483.64
2018-07-11 17:22:56,221.88
2018-07-11 17:37:25,329.96
2018-07-11 17:42:36,177.63
2018-07-11 17:58:38,231.36
2018-07-11 17:58:51,51.04
2018-07-11 17:59:45,165.78
2018-07-11 18:01:04,95.22
2018-07-11 18:11:37,1283.1
2018-07-11 18:16:29,1108.46
2018-07-11 18:19:48,15.62
2018-07-11 18:19:48,196.67
2018-07-11 18:20:18,242.67
2018-07-11 18:26:53,281.87
2018-07-11 18:33:35,1853.23
2018-07-11 18:36:13,83.4
2018-07-11 18:43:06,713.41
2018-07-11 18:44:07,229.2
2018-07-11 18:45:42,82.43
2018-07-11 18:50:41,236.21
2018-07-11 18:52:43,82.18
2018-07-11 18:56:23,357.17
2018-07-11 19:25:07,145.18
2018-07-11 19:32:26,152.81
2018-07-11 19:44:12,383.92
2018-07-11 19:46:18,698.14
2018-07-11 19:49:54,371.93
2018-07-11 19:50:04,539.67
2018-07-11 19:55:14,556.44
2018-07-11 19:58:05,373.38
2018-07-11 20:01:00,1319.6
2018-07-11 20:15:04,865.84
2018-07-11 20:15:42,139.45
2018-07-11 20:27:24,208.61
2018-07-11 20:32:52,161.97
2018-07-11 20:39:49,192.19
2018-07-11 20:39:58,1011.26
2018-07-11 20:47:31,318.55
2018-07-11 20:58:57,437.46
2018-07-11 21:15:18,178.6
2018-07-11 21:17:27,1933.45
2018-07-11 21:26:10,217.9
2018-07-11 22:11:08,462.67
2018-07-11 22:12:14,494.43
2018-07-11 22:17:40,230
2018-07-11 22:17:40,362.11
2018-07-11 22:18:53,532.61
2018-07-11 22:38:38,305.67
2018-07-11 22:48:53,171.3
2018-07-11 22:56:22,1156.9
2018-07-11 22:57:12,253.05
2018-07-11 23:21:05,150.26
2018-07-11 23:59:17,208.91
2018-07-12 00:02:10,284.03
2018-07-12 00:03:11,5214.51
2018-07-12 00:07:11,615.85
2018-07-12 00:11:40,134.46
2018-07-12 00:29:41,93.84
2018-07-12 00:29:41,421.41
2018-07-12 00:46:31,148.21
2018-07-12 01:23:38,352.13
2018-07-12 01:27:52,269.72
2018-07-12 05:34:34,149.29
2018-07-12 08:16:55,86.18
2018-07-12 08:42:08,319.33
2018-07-12 08:43:58,319.33
2018-07-12 08:47:25,3593.91
2018-07-12 08:47:53,132.27
2018-07-12 08:58:26,81.33
2018-07-12 09:03:03,1943.09
2018-07-12 09:03:42,880.97
2018-07-12 09:21:49,312.43
2018-07-12 09:28:43,389.44
2018-07-12 09:40:37,467.25
2018-07-12 09:40:48,587.37
2018-07-12 09:45:24,161.99
2018-07-12 10:13:37,69.74
2018-07-12 10:15:19,102.24
2018-07-12 10:24:05,273.36
2018-07-12 10:24:33,365.13
2018-07-12 10:27:03,707.07
2018-07-12 10:38:07,326.09
2018-07-12 10:40:34,229.2
2018-07-12 10:49:24,481.87
2018-07-12 10:59:14,372.37
2018-07-12 10:59:24,338.15
2018-07-12 11:03:45,74.61
2018-07-12 11:14:48,109.69
2018-07-12 11:14:48,115
2018-07-12 11:24:13,87.95
2018-07-12 11:31:04,99.52
2018-07-12 11:42:05,338.91
2018-07-12 11:53:11,132.27
2018-07-12 12:01:25,64.91
2018-07-12 12:05:23,384.93
2018-07-12 12:25:22,67.64
2018-07-12 12:44:14,200.97
2018-07-12 13:05:21,117.58
2018-07-12 13:08:36,1388.19
2018-07-12 13:17:28,160.98
2018-07-12 13:17:28,169.05
2018-07-12 13:21:16,196.86
2018-07-12 13:43:12,444.41
2018-07-12 13:43:43,297.78
2018-07-12 13:49:16,129.03
2018-07-12 14:14:51,134.25
2018-07-12 14:32:47,201.2
2018-07-12 14:32:57,284.03
2018-07-12 14:36:24,296.45
2018-07-12 14:44:12,200.12
2018-07-12 15:03:20,340.81
2018-07-12 15:04:13,264.5
2018-07-12 15:16:10,331.11
2018-07-12 15:27:32,453.22
2018-07-12 15:32:01,183.98
2018-07-12 15:34:05,174.06
2018-07-12 15:50:38,145.87
2018-07-12 16:22:47,31.58
2018-07-12 16:22:47,34.98
2018-07-12 16:36:22,405.26
2018-07-12 16:53:30,680
2018-07-12 16:56:22,312.64
2018-07-12 17:10:59,144.88
2018-07-12 17:26:37,352.43
2018-07-12 17:26:44,161.39
2018-07-12 17:31:37,96.32
2018-07-12 17:34:28,561.98
2018-07-12 17:40:30,615.5
2018-07-12 17:42:10,151.85
2018-07-12 17:48:39,285.22
2018-07-12 17:48:39,2028.58
2018-07-12 17:48:52,1983.5
2018-07-12 17:59:14,437
2018-07-12 18:00:04,157.44
2018-07-12 18:25:55,125.67
2018-07-12 18:40:28,74.36
2018-07-12 18:57:13,8.33
2018-07-12 18:57:13,9.96
2018-07-12 18:57:13,9.96
2018-07-12 18:57:13,9.96
2018-07-12 18:57:13,9.96
2018-07-12 18:57:13,9.96
2018-07-12 18:57:13,9.96
2018-07-12 18:57:13,9.98
2018-07-12 19:03:46,312.43
2018-07-12 19:04:23,309.58
2018-07-12 19:07:40,89.24
2018-07-12 19:09:18,264.16
2018-07-12 19:20:21,919.72
2018-07-12 19:28:50,124.96
2018-07-12 19:37:30,51.47
2018-07-12 19:53:04,301.78
2018-07-12 19:55:55,115.44
2018-07-12 19:55:55,146.46
2018-07-12 20:02:32,372.37
2018-07-12 20:02:45,280.83
2018-07-12 20:05:49,372.37
2018-07-12 20:24:07,258.66
2018-07-12 20:24:08,539.28
2018-07-12 20:36:15,415.43
2018-07-12 20:52:09,691.84
2018-07-12 20:52:09,970.6
2018-07-12 20:59:40,258.57
2018-07-12 21:03:28,372.37
2018-07-12 21:08:10,112.13
2018-07-12 21:14:28,158.86
2018-07-12 21:30:21,303.6
2018-07-12 21:38:13,670.66
2018-07-12 21:38:26,381.89
2018-07-12 21:50:47,286.33
2018-07-12 21:51:56,217.9
2018-07-12 22:09:55,207.41
2018-07-12 22:14:06,128.71
2018-07-12 22:14:53,375.48
2018-07-12 22:21:00,322.09
2018-07-12 22:29:03,1240.55
2018-07-12 22:30:38,236.74
2018-07-12 22:34:54,320.85
2018-07-12 22:37:07,393.51
2018-07-12 22:55:08,1048.13
2018-07-12 22:57:39,180.99
2018-07-12 22:59:12,335.57
2018-07-12 23:06:51,523.83
2018-07-12 23:15:44,1220.63
2018-07-13 00:03:22,125.21
2018-07-13 00:12:56,393.51
2018-07-13 00:33:18,400.41
2018-07-13 01:11:10,95.13
2018-07-13 02:50:41,436.72
2018-07-13 03:06:42,393.51
2018-07-13 05:38:45,205.39
2018-07-13 06:04:56,270.92
2018-07-13 07:02:01,375.48
2018-07-13 07:19:54,393.58
2018-07-13 07:40:22,217.7
2018-07-13 07:47:48,69.3
2018-07-13 08:23:59,328.95
2018-07-13 08:29:39,458.3
2018-07-13 08:47:39,393.51
2018-07-13 08:48:58,112.01
2018-07-13 09:02:22,393.51
2018-07-13 09:09:53,347.25
2018-07-13 09:11:10,376.28
2018-07-13 09:12:43,145.61
2018-07-13 09:16:08,173.49
2018-07-13 09:40:23,365.1
2018-07-13 09:52:00,140.99
2018-07-13 09:52:01,306.29
2018-07-13 09:58:40,795.62
2018-07-13 10:06:35,390.98
2018-07-13 10:12:49,793.41
2018-07-13 10:16:54,175.97
2018-07-13 10:33:48,3155.83
2018-07-13 10:35:41,87.72
2018-07-13 10:53:18,314.09
2018-07-13 10:56:30,124.78
2018-07-13 11:05:00,89.79
2018-07-13 11:11:57,170.22
2018-07-13 11:19:37,620.43
2018-07-13 11:23:14,1266.91
2018-07-13 11:30:23,163.92
2018-07-13 11:31:43,351.39
2018-07-13 11:33:39,622.93
2018-07-13 11:36:36,331.52
2018-07-13 11:37:00,132.6
2018-07-13 11:40:23,113.83
2018-07-13 11:52:06,63.69
2018-07-13 12:00:36,196.83
2018-07-13 12:00:52,804.98
2018-07-13 12:01:24,171.1
2018-07-13 12:02:34,119.65
2018-07-13 12:13:23,374.46
2018-07-13 12:19:32,107.82
2018-07-13 12:21:43,3654.52
2018-07-13 12:24:37,734.14
2018-07-13 12:26:05,149.73
2018-07-13 12:27:52,395.97
2018-07-13 12:32:25,135.91
2018-07-13 12:35:28,346.29
2018-07-13 12:45:47,501.08
2018-07-13 12:49:07,296.45
2018-07-13 12:49:15,109.48
2018-07-13 12:52:40,99.29
2018-07-13 12:53:35,74.45
2018-07-13 12:59:18,98.99
2018-07-13 13:01:23,140.53
2018-07-13 13:03:16,126.41
2018-07-13 13:10:25,28.98
2018-07-13 13:10:25,46
2018-07-13 13:10:25,46
2018-07-13 13:10:25,46
2018-07-13 13:10:25,46
2018-07-13 13:14:25,431.94
2018-07-13 13:14:59,52.42
2018-07-13 13:19:04,307.83
2018-07-13 13:20:39,274.55
2018-07-13 13:23:17,453.91
2018-07-13 13:29:36,1151.47
2018-07-13 13:34:08,1974.9
2018-07-13 13:42:14,116.68
2018-07-13 13:42:50,171.65
2018-07-13 13:49:18,380.42
2018-07-13 13:55:49,877.66
2018-07-13 14:02:37,265.6
2018-07-13 14:12:16,202.61
2018-07-13 14:19:43,952.29
2018-07-13 14:23:47,362.96
2018-07-13 14:28:26,212.38
2018-07-13 14:29:51,215.86
2018-07-13 14:38:35,99.29
2018-07-13 14:40:19,261.28
2018-07-13 14:48:56,717.74
2018-07-13 14:52:29,241.45
2018-07-13 14:58:48,4046.3
2018-07-13 14:58:58,510.78
2018-07-13 15:00:23,400.8
2018-07-13 15:08:43,514.28
2018-07-13 15:14:12,152.35
2018-07-13 15:20:53,264.5
2018-07-13 15:26:30,181.24
2018-07-13 15:32:27,569.71
2018-07-13 15:45:11,493.88
2018-07-13 15:45:51,974.44
2018-07-13 15:47:12,284.76
2018-07-13 15:49:42,217.9
2018-07-13 15:52:07,1317.6
2018-07-13 15:57:34,127.33
2018-07-13 16:04:37,550.94
2018-07-13 16:11:46,428.67
2018-07-13 16:11:57,849.34
2018-07-13 16:12:08,306.02
2018-07-13 16:14:08,107.69
2018-07-13 16:14:24,347.83
2018-07-13 16:20:10,593.58
2018-07-13 16:49:46,411.68
2018-07-13 16:55:11,416.19
2018-07-13 16:55:50,135.84
2018-07-13 17:00:17,863.72
2018-07-13 17:04:06,279.73
2018-07-13 17:08:52,317.35
2018-07-13 17:22:13,140.05
2018-07-13 17:22:47,391
2018-07-13 17:37:24,284.03
2018-07-13 17:43:10,542.23
2018-07-13 17:46:13,818.73
2018-07-13 17:48:05,467.59
2018-07-13 17:55:51,157.21
2018-07-13 17:56:31,198.65
2018-07-13 18:07:37,421.36
2018-07-13 18:16:24,249.37
2018-07-13 18:38:56,151.62
2018-07-13 18:42:19,177.84
2018-07-13 18:45:16,395.78
2018-07-13 18:51:55,2688.03
2018-07-13 18:59:31,582.5
2018-07-13 19:00:27,178.27
2018-07-13 19:20:26,516.24
2018-07-13 19:29:32,71.55
2018-07-13 19:38:58,86.34
2018-07-13 19:45:38,160.13
2018-07-13 19:53:48,1296
2018-07-13 19:56:03,403.47
2018-07-13 20:00:52,135.65
2018-07-13 20:04:05,416.53
2018-07-13 20:06:56,497.95
2018-07-13 20:08:35,194.81
2018-07-13 20:12:46,190.3
2018-07-13 20:36:21,313.4
2018-07-13 20:40:52,1102.21
2018-07-13 20:48:50,403.19
2018-07-13 20:58:24,1047.37
2018-07-13 21:01:23,208.45
2018-07-13 21:04:09,197.11
2018-07-13 21:05:56,166.01
2018-07-13 21:06:19,129.01
2018-07-13 21:06:25,270.16
2018-07-13 21:24:09,305.69
2018-07-13 21:30:54,527.55
2018-07-13 21:34:02,447.21
2018-07-13 21:39:22,664.82
2018-07-13 21:39:22,1380
2018-07-13 21:43:39,62.79
2018-07-13 21:47:16,76.77
2018-07-13 21:59:42,2.12
2018-07-13 21:59:42,199.32
2018-07-13 22:03:58,448.02
2018-07-13 22:05:44,945.09
2018-07-13 22:19:35,302.63
2018-07-13 22:22:57,41.4
2018-07-13 22:22:57,336.54
2018-07-13 22:24:57,137.59
2018-07-13 22:27:42,468.99
2018-07-13 22:29:03,176.2
2018-07-13 22:34:14,166.08
2018-07-13 23:00:22,148.47
2018-07-13 23:01:20,778.73
2018-07-13 23:06:49,393.44
2018-07-13 23:19:41,233.91
2018-07-14 00:04:42,360.94
2018-07-14 00:15:33,97.06
2018-07-14 00:28:21,187.31
2018-07-14 00:30:13,156.26
2018-07-14 00:31:42,168.04
2018-07-14 00:35:22,284.72
2018-07-14 00:37:21,106.03
2018-07-14 00:41:01,468.9
2018-07-14 01:09:22,395.97
2018-07-14 02:34:16,145.61
2018-07-14 04:13:19,285.22
2018-07-14 07:30:54,306.29
2018-07-14 08:04:25,215.42
2018-07-14 08:11:55,111.09
2018-07-14 08:49:03,395.97
2018-07-14 09:19:17,3089.91
2018-07-14 09:30:19,114.59
2018-07-14 09:36:23,409.38
2018-07-14 09:40:19,663.25
2018-07-14 09:43:38,119.76
2018-07-14 09:47:09,150.42
2018-07-14 09:54:59,358.75
2018-07-14 10:04:12,402.87
2018-07-14 10:05:10,1175.83
2018-07-14 10:21:43,2111.77
2018-07-14 10:23:33,351.62
2018-07-14 10:26:46,889.02
2018-07-14 10:37:55,331.48
2018-07-14 10:53:11,143.5
2018-07-14 11:08:21,395.97
2018-07-14 11:33:55,156.98
2018-07-14 11:38:58,226.9
2018-07-14 11:40:54,242.67
2018-07-14 11:45:19,402.87
2018-07-14 11:47:06,157.39
2018-07-14 11:53:01,358.75
2018-07-14 12:01:24,713.41
2018-07-14 12:07:45,328.14
2018-07-14 12:08:36,165.92
2018-07-14 12:22:31,287.11
2018-07-14 12:27:30,176.13
2018-07-14 12:47:23,303.69
2018-07-14 13:14:33,118.43
2018-07-14 13:14:33,165.72
2018-07-14 13:29:51,538.71
2018-07-14 13:33:00,84.69
2018-07-14 13:41:00,344.26
2018-07-14 13:46:20,639.33
2018-07-14 13:55:38,1302.01
2018-07-14 14:05:43,428.17
2018-07-14 14:07:32,203.53
2018-07-14 14:08:11,278.39
2018-07-14 14:13:27,719.72
2018-07-14 14:32:44,134.04
2018-07-14 14:34:33,331.48
2018-07-14 14:41:44,3.47
2018-07-14 14:41:44,165.53
2018-07-14 14:46:54,168.98
2018-07-14 14:47:19,406.09
2018-07-14 14:55:43,435.57
2018-07-14 15:02:12,353.79
2018-07-14 15:06:12,130.76
2018-07-14 15:26:48,171.3
2018-07-14 15:44:36,1234.53
2018-07-14 15:45:27,1234.18
2018-07-14 15:47:20,165.67
2018-07-14 15:57:35,120.18
2018-07-14 16:05:34,409.88
2018-07-14 16:09:40,365.65
2018-07-14 16:12:14,1530.51
2018-07-14 16:16:01,3580.34
2018-07-14 16:32:00,319.56
2018-07-14 16:32:40,330.03
2018-07-14 16:36:52,276.35
2018-07-14 16:42:34,224.8
2018-07-14 16:44:17,98.37
2018-07-14 16:49:34,164.2
2018-07-14 17:03:50,746.01
2018-07-14 17:06:20,1900.77
2018-07-14 17:07:01,363.56
2018-07-14 17:14:10,202.84
2018-07-14 17:18:44,212.34
2018-07-14 17:40:59,277.5
2018-07-14 17:42:51,316.78
2018-07-14 17:43:48,477.89
2018-07-14 17:52:26,819.05
2018-07-14 18:10:22,639.29
2018-07-14 18:12:20,314.64
2018-07-14 18:12:49,119.69
2018-07-14 18:12:49,199.8
2018-07-14 18:14:12,460.76
2018-07-14 18:19:56,1805.96
2018-07-14 18:23:39,143.29
2018-07-14 18:26:36,69.97
2018-07-14 18:39:58,513.34
2018-07-14 18:44:35,182.87
2018-07-14 18:58:11,384.84
2018-07-14 19:03:49,105.55
2018-07-14 19:11:38,289.34
2018-07-14 19:12:19,314.2
2018-07-14 19:19:05,122.41
2018-07-14 19:21:22,217.9
2018-07-14 19:22:14,122.22
2018-07-14 19:23:47,94.67
2018-07-14 19:31:09,666.49
2018-07-14 19:34:45,126.64
2018-07-14 19:38:26,377.29
2018-07-14 19:38:54,57.8
2018-07-14 19:44:35,74.45
2018-07-14 19:45:26,155.11
2018-07-14 19:46:38,668.66
2018-07-14 20:02:11,446.15
2018-07-14 20:07:39,106.26
2018-07-14 20:10:43,63.78
2018-07-14 20:11:04,384.45
2018-07-14 20:12:06,445.83
2018-07-14 20:17:16,123.4
2018-07-14 20:21:30,871.61
2018-07-14 20:26:24,352.61
2018-07-14 20:30:45,216.29
2018-07-14 20:33:01,284.46
2018-07-14 20:33:34,290.24
2018-07-14 20:48:14,319.54
2018-07-14 20:52:07,173.77
2018-07-14 20:57:13,108.1
2018-07-14 21:17:33,1241.33
2018-07-14 21:25:42,12.49
2018-07-14 21:25:42,21.87
2018-07-14 21:25:42,46
2018-07-14 21:25:42,46
2018-07-14 21:35:38,217.9
2018-07-14 21:56:14,185.01
2018-07-14 21:56:15,237.5
2018-07-14 21:58:16,148.47
2018-07-14 22:11:13,420.05
2018-07-14 22:11:27,169.03
2018-07-14 22:21:06,339.92
2018-07-14 22:27:04,92.6
2018-07-14 22:33:28,124.57
2018-07-14 22:46:54,106.61
2018-07-14 22:47:28,99.29
2018-07-14 22:52:52,994.38
2018-07-14 23:08:02,377.94
2018-07-14 23:17:45,211.05
2018-07-14 23:37:42,330.03
2018-07-14 23:50:02,88.02
2018-07-14 23:54:09,533.32
2018-07-15 00:05:51,310.5
2018-07-15 00:14:30,181.63
2018-07-15 00:25:23,363.56
2018-07-15 00:25:32,166.34
2018-07-15 01:00:43,101.61
2018-07-15 01:16:15,492.55
2018-07-15 02:11:15,196.83
2018-07-15 07:05:30,1146.04
2018-07-15 07:08:12,3200.11
2018-07-15 07:09:48,377.94
2018-07-15 07:18:51,377.48
2018-07-15 07:33:32,143.31
2018-07-15 07:36:51,106.26
2018-07-15 07:54:38,838.37
2018-07-15 07:56:27,579.85
2018-07-15 07:56:59,114.82
2018-07-15 08:33:19,106.26
2018-07-15 09:07:45,152.77
2018-07-15 09:15:30,400.8
2018-07-15 09:56:32,63
2018-07-15 09:57:16,340.86
2018-07-15 10:02:37,259.76
2018-07-15 10:03:12,2688.03
2018-07-15 10:13:23,323.22
2018-07-15 10:23:52,80.8
2018-07-15 10:24:22,93.5
2018-07-15 10:24:22,190.53
2018-07-15 10:26:13,261.95
2018-07-15 10:33:02,128.71
2018-07-15 10:46:14,165.97
2018-07-15 10:46:26,233.91
2018-07-15 10:46:59,376.79
2018-07-15 11:02:40,315.72
2018-07-15 11:05:51,591.58
2018-07-15 11:16:18,322.37
2018-07-15 11:28:15,118.84
2018-07-15 11:31:23,155.43
2018-07-15 11:35:52,402.87
2018-07-15 12:04:20,102.3
2018-07-15 12:10:13,409.95
2018-07-15 12:24:42,61.59
2018-07-15 12:25:40,330.37
2018-07-15 12:29:16,416.09
2018-07-15 12:29:19,106.88
2018-07-15 12:29:47,97.11
2018-07-15 12:37:12,88.34
2018-07-15 12:51:04,214.34
2018-07-15 12:57:04,226.37
2018-07-15 12:57:20,104.65
2018-07-15 12:57:22,150.51
2018-07-15 12:59:52,662.58
2018-07-15 13:04:04,275.75
2018-07-15 13:34:44,281.82
2018-07-15 13:38:37,183.1
2018-07-15 13:39:42,293.16
2018-07-15 13:44:55,377.94
2018-07-15 13:49:13,193.32
2018-07-15 13:52:04,362.2
2018-07-15 14:07:37,131.95
2018-07-15 14:16:19,395.46
2018-07-15 14:23:19,106.26
2018-07-15 14:49:44,16732.22
2018-07-15 14:50:17,268.5
2018-07-15 14:52:43,377.94
2018-07-15 14:54:03,75.21
2018-07-15 15:09:05,245.23
2018-07-15 15:09:48,203.53
2018-07-15 15:10:11,395.97
2018-07-15 15:19:09,395.97
2018-07-15 15:23:29,3200.11
2018-07-15 15:34:42,531.9
2018-07-15 15:38:21,342.56
2018-07-15 15:48:28,377.94
2018-07-15 15:55:21,779.33
2018-07-15 16:01:06,462.83
2018-07-15 16:17:19,153.34
2018-07-15 16:25:08,214.38
2018-07-15 16:25:35,1195.79
2018-07-15 16:45:24,626.96
2018-07-15 16:54:11,395.97
2018-07-15 16:54:19,60.81
2018-07-15 16:57:17,222.82
2018-07-15 17:02:29,87.01
2018-07-15 17:14:31,226.25
2018-07-15 17:19:23,461.75
2018-07-15 17:25:45,240.12
2018-07-15 17:29:25,296.93
2018-07-15 17:29:46,399.83
2018-07-15 17:42:23,477.89
2018-07-15 17:42:46,245.46
2018-07-15 17:50:12,197.92
2018-07-15 18:01:16,249.16
2018-07-15 18:02:57,108.54
2018-07-15 18:16:05,1696.53
2018-07-15 18:16:31,390.36
2018-07-15 18:25:18,105.73
2018-07-15 18:25:42,180.57
2018-07-15 18:28:55,471.71
2018-07-15 18:48:15,286.35
2018-07-15 18:50:27,458.53
2018-07-15 18:57:28,1229.9
2018-07-15 19:18:02,74.45
2018-07-15 19:23:25,1662.9
2018-07-15 19:24:48,180.57
2018-07-15 19:30:43,271.15
2018-07-15 19:30:43,610.47
2018-07-15 19:31:01,102.4
2018-07-15 19:32:35,968.07
2018-07-15 19:35:42,327.2
2018-07-15 19:38:42,122.45
2018-07-15 19:42:44,481.53
2018-07-15 19:47:30,282.6
2018-07-15 19:50:22,561.61
2018-07-15 19:52:17,233.2
2018-07-15 19:52:17,328.42
2018-07-15 20:07:51,326.46
2018-07-15 20:12:26,1879.28
2018-07-15 20:16:11,508.83
2018-07-15 20:33:06,804.84
2018-07-15 20:37:57,278.19
2018-07-15 20:39:37,493.97
2018-07-15 20:42:33,175.97
2018-07-15 20:44:20,208.38
2018-07-15 20:51:11,182.21
2018-07-15 21:00:44,1295.54
2018-07-15 21:01:24,330.03
2018-07-15 21:12:17,629.92
2018-07-15 21:14:49,228.3
2018-07-15 21:21:58,115.74
2018-07-15 21:22:38,335.32
2018-07-15 21:31:55,388.24
2018-07-15 21:31:59,237.34
2018-07-15 21:39:49,377.94
2018-07-15 21:42:58,358.48
2018-07-15 21:48:23,87.49
2018-07-15 21:50:53,108.61
2018-07-15 21:52:17,166.01
2018-07-15 21:54:03,402.87
2018-07-15 21:58:48,69
2018-07-15 21:58:48,245.41
2018-07-15 22:09:07,129.01
2018-07-15 22:09:53,575
2018-07-15 22:09:53,766.25
2018-07-15 22:22:59,295.85
2018-07-15 22:36:39,293.16
2018-07-15 22:51:54,650.95
2018-07-15 22:54:59,155.57
2018-07-15 22:55:40,82.41
2018-07-15 23:07:38,213.65
2018-07-15 23:31:54,166.01
2018-07-15 23:31:54,230
2018-07-15 23:40:46,145.66
2018-07-15 23:47:06,395.97
2018-07-15 23:59:54,262.61
2018-07-16 00:05:26,144.07
2018-07-16 00:21:02,544.41
2018-07-16 01:31:13,402.87
2018-07-16 04:02:53,458.3
2018-07-16 05:23:31,91.61
2018-07-16 05:23:31,262.18
2018-07-16 06:40:46,106.47
2018-07-16 06:54:37,168.25
2018-07-16 08:21:39,72.68
2018-07-16 08:21:39,94.3
2018-07-16 08:22:32,129.61
